name,date,likes,comment,sentiment,source
djezzy.dz,10/02/20 20:24:33,1,"@brahim_smacher makach mouchkil 😁 kayen puce jdida iZZY techriha b 300da. Oumba3d ki t'activy 500da 3endek 5go internet, 500da crédit tous les réseaux fi 30 jours. W'ila habit ikoun 3endek Instagram w fb illimité f 30 jours en plus m'en hadouk les 5go zid 600da. Sinon Ila habit YouTube illimité zid 600da. Khiyer 3la hsab les préférences dialek 😊",0,insta
djezzy.dz,10/02/20 20:26:49,12,@amel_.hm Lala nti khiyri wesh isa3dek. Ila habiti 5go + fb insta illimité c'est 1100da. Ila habiti 5go + youtube illimité c'est 1100da. W'ila habitihom geeee3 : 5go + fb insta youtube illimité c'est 1700da 😊,0,insta
raniaaa__km,10/02/20 20:34:56,6,5G brk 💁💁🙂zidoLnA,-1,insta
raniaaa__km,10/02/20 20:35:42,5,1100 ghalya 💁🤞🙄,1,insta
mohamed.senouci,10/02/20 20:36:53,0,@djezzy.dz  Oh cool 💯🔥,1,insta
mayaavinn,10/02/20 20:37:22,0,@djezzy.dz ga3 hado w mknch des appels illimités vers djezzy !!,0,insta
amel_.hm,10/02/20 20:42:38,0,@djezzy.dz oh merci bcp😻,1,insta
h__a_d__i_l,10/02/20 20:44:37,3,انا حبيت يوتيوب برك شحال نفليكسي,0,insta
youcefdaraoui,10/02/20 20:47:29,1,@djezzy.dz m3a cnx ta3kom khfifa bzf dir 1 radoha 1 million 😂,-1,insta
zack_achaichia,10/02/20 20:48:46,0,Et pr les appels !! Y-a-t-il un offre spéciale !! 😕,0,insta
alii_aas,10/02/20 20:52:34,0,@amel_.hm ghiir khtiik 😏,-1,insta
akramziama,10/02/20 20:52:45,1,@faresxyah 💪🔥🔥,1,insta
djezzy.dz,10/02/20 20:54:21,8,@h__a_d__i_l 500+600 = 1100da 😊,-1,insta
abdou75p,10/02/20 21:02:42,1,Hhhhhhhhh sérieusement 110 5go illimité YouTube  yerham babek ya khouya ya khouya li ydirha hadi ghir lebghel f raso tharcho bina,-1,insta
amel_.hm,10/02/20 21:02:53,0,@alii_aas prq?,0,insta
nurdin_zergoune,10/02/20 21:03:32,2,Djezzy I'm the next feature marki 3ndek,1,insta
alii_aas,10/02/20 21:13:29,0,"@amel_.hm  ç cher ,aprés ma yemchilkch mm pas insta b 40 Gg w ma mchach yemchi b had l offre 😏😏",-1,insta
mirn_a31,10/02/20 21:15:38,1,Es que raha disponible cette puce nachriha men la direction,-1,insta
hbouhadiba3,10/02/20 21:26:45,3,تتمنيكو ب شعب نتوما يوتوب تزعقو علينا واش نديرو بيه خصنا الهدرا باطل مع جيزي و 500 كريدي هذا مكان,-1,insta
benkacemdjamel,10/02/20 21:29:22,1,0,-1,insta
benkacemdjamel,10/02/20 21:34:04,1,000000000🔥,1,insta
alaa_ikkache,10/02/20 21:35:02,0,@djezzy.dz  ki smouha la pus ??,0,insta
ramy_gadouchi,10/02/20 21:35:08,2,Yakhah ana kont hab mta3 illimité puisque knt hab nchri wahda ll3jouz 😑,-1,insta
amel_.hm,10/02/20 21:39:53,1,@alii_aas ana rani b 40G sa marche just réseau t9il💔,-1,insta
alii_aas,10/02/20 21:46:53,1,"@amel_.hm ouiii mm ana 40 G t9iiil w oumba3d wch ndiro b insta w youtoub gratuit 7na asln ma nkemloch 40 G ykhlas chhar w reseau t9il 7ata tekarhi ,je prefére y3adlo reseau khiir ma ykhatro ls offre",0,insta
sam__ra___,10/02/20 21:50:09,2,Hadra illimité avec djezzy khier m'en Youtube,-1,insta
amel_.hm,10/02/20 21:51:30,1,@alii_aas oui c vrai t’as raison,-1,insta
alii_aas,10/02/20 22:02:10,0,@amel_.hm ouii 💔 mrc problem rah hna llah ghaleb ma kach li yesla7 rana 7amlinhom nchargé 1500da  pour 40 G da aprés une védeo f insta de 2 min ma temchiich machi tekarhi 7yatek 😡😤,-1,insta
amel_.hm,10/02/20 22:07:16,1,@alii_aas oui c vrai 💔😭,0,insta
alii_aas,10/02/20 22:10:44,1,"@amel_.hm ouii wlh lbara7 ghadetni 3omri plus de 36 G w une video ma 7abetch temchii ghir 9bil blokat rahi grave dija had lyamat ida remarkiti , w dija blk na9solha bach yemchilhom had l offre, w nzidlk rani sur yemchiiwah ghir dok chwii w yweli kifkif t9iil 😏😏",-1,insta
amel_.hm,10/02/20 22:21:33,1,@alii_aas on verras bien,0,insta
hayat_mahbula,10/02/20 22:23:05,0,@djezzy.dz  متوفر في كل  ولايات,0,insta
salah__eddine_,10/02/20 22:50:21,0,5Go fiha FB w insta w youtube!,0,insta
dzair_tech,10/02/20 23:01:18,0,@hafsi_youcef_free ماتساعدهمش 😜,0,insta
dzair_tech,10/02/20 23:03:41,2,قعرتونا بحكاية ديمقراطية  عرض كي وجوهكم رجعتونا من جديد الى فخ الثنائيات ماذا تشرب ايها الزابونشاي أم قهوة !!؟لماذا تخيرني بين هاذين الاثنين الزابون قالكم نحب الماء ( كوناكسيو خفيفة) (و5 جيجاتاعك ماتكفيهش.. الطالب مثلا كي تخلاصلو يروح يتفرج يوتيوب تاعك لي فرحان بيهولا يروح للفايبر 🤔- الديمقراطية يا جيزي: الزابون يقترح وش يحب هو ماشيانت تحصرو بين خيارين تافهين  وتزيد تقلو ديمقراطية هاذييقولولها التلاعب بالعقول 🙏,-1,insta
chanez_selva,10/02/20 23:14:22,2,شغل نقعدو غير زيد تشريها بثلاثين تزيد خمسين زيد ستين زيد ستين كفير كاين فايبر ولا هدرة باطل اذااا لاااه اذا لزااف نقعدو نخدمو غير علا زيد زيد باطل ربي أو نزيد نفليكسي من الفوق كون نحتاج نهدر,-1,insta
dadofahima7223,10/02/20 23:31:12,0,انا عندى جزي عادي كيفاش ندير هديا,0,insta
mis.ter_ky,11/02/20 0:01:23,2,"na99o3do ghiir nzido ! aya roh takhra , 1000 naflixihaa HAYLA tmedouli 20Go w tab9alii 100 . مشروع فاشل",-1,insta
a_bd_el_wahab,11/02/20 0:24:01,1,سقموا ريزو مادا بيكم رانا نعانو,-1,insta
benali6688,11/02/20 6:14:01,1,عرض فاشل و شبكة فاشلة مع كل إحتراماتي,-1,insta
fianso_laich15,11/02/20 6:34:47,0,512 kb /s w zid bah tactivi kolch lzem 1700 da 🙄🙄🙄 عرض فاشللللللللللللل,-1,insta
wisf_67,11/02/20 7:31:27,0,Aaah dayrinha 3la zwawla bchwi hta raditoha 1000  #HAYLA c'est mieux,0,insta
mzhoussem,11/02/20 9:13:29,1,@akramziama شخصياً 💁‍♂️🔥,1,insta
akramziama,11/02/20 9:28:42,1,@mzhoussem 💪🔥,1,insta
abdelmalek.taibi2,11/02/20 11:20:15,0,YouTube illimité ??! 1100da,0,insta
szcdz,11/02/20 12:36:35,0,J'ai envoyé 1 GO à mon père il l'a reçu mais il a pas pu l'utiliser on ma pris 50 da en plus tout ça pour rien est ce que vous pouvez faire quelque chose ?,0,insta
oth_man___,11/02/20 13:57:35,0,Lwakn dirou dirou 1100da Insta w fb w youtube illimite Rah tenejhou grave,0,insta
imeneycf,11/02/20 20:35:49,0,Si vous voulez la prochaine fois zidoulna appel illimité vers djezzy et mercii,0,insta
fayouzdou,12/02/20 18:50:23,0,بصح 500دج قليلة بزااف زيدولنا فيها,-1,insta
massyllll,12/02/20 18:53:35,0,شخصيا اعتبر العرض فاشل  1100دج  علاش منزيدش 100دج ونكتيفي مكسي 1200دج 20جيجا انترنت,-1,insta
allaa_edin_benamar,12/02/20 19:17:29,0,راني حاب هدره مع دجيزي برك,0,insta
siry_25,12/02/20 19:34:46,0,rohat nachrihaaa f constantine galoli mazaal majabnahaach🥺🙃 waktaah tjibohaa 😍,1,insta
ismailbahamidoff,12/02/20 19:41:05,0,Habit 5G +youtube illimité mais ch7al y3toni hadra,0,insta
dylan__gueshino_,13/02/20 11:15:40,0,Alors mel 500 wlina fi 110 min hak alors hya ou nta3 150 ou 130 kif kif 😠🙁😑 Yak gholto Li maunjmch y3mar 150  c'est profiter,-1,insta
uchiwa_imad,13/02/20 22:18:01,0,@mansour.laou,0,insta
lou1364lou,21/02/20 19:29:59,0,Est ce que hedi pus jdida te3 djezzy welaa kifech?,0,insta
halim_elharrachi,22/02/20 22:01:56,0,علاجالكم راني نعاني فبوبجي كنكسيو كي ....,-1,insta
__rhonda_johnson,15/03/20 11:33:36,0,😢😢😮,-1,insta
djezzy.dz,12/02/20 18:24:56,2265,Nzid 600DA bach nchouf les vidéos 🎬 en illimité sur YouTube ch'har complet 😍Because unlimited is #iZZY#djezzy #dz,0,insta
mouatez_hamel,12/02/20 18:27:40,0,@rifka.bjm 😂😂😂,0,insta
parfumerie_andalouse,12/02/20 18:29:05,0,Ndjma gold vu hhhh.1000 hadra gratuite 4000tt résou 20g.l'internat hhh,0,insta
wahid_ben_khalil,12/02/20 18:31:04,0,؟؟؟,0,insta
timou_dz,12/02/20 18:36:26,1,W google kifech?,0,insta
m.e.d_bn_mr_,12/02/20 18:37:37,1,Diro débit mli7 après nhadro ...ilimite 9alek 😂😂.,-1,insta
hood_ahd_,12/02/20 18:39:30,1,Illimité b 1100 et juste youtube c'est cher nn??,-1,insta
fianso_laich15,12/02/20 18:42:51,0,🖕🖕,-1,insta
mora.bella,12/02/20 18:48:12,1,Tzma nb9aw rir nzidou hta tlha9 mlyoun bezzaf lkan tnahou hdik 500da lwlaniya chghul drc dir 600da wki thb tzid tzid m 🤷✅,-1,insta
massyllll,12/02/20 18:49:33,1,500Da +100Da wla 500Da + 600Da bach nstfad ..... !!!!,-1,insta
yass_kr21,12/02/20 18:53:06,0,حاب نفهم شكون قاعد يكتبلكم في الإعلانات يرحم والديكم، ما فهمنا والو.. هل العرض هو 500 دج ثم نزيد نفلكسي 600 دج باه تولي عندي يوتوب غير محدود، والا كاين مباشرة عرض تاع 600دج و500دج والا كيفاه,-1,insta
ya_rrra,12/02/20 18:54:06,0,On dirait karaça ... #çukur <•••>,0,insta
kamelo_ch,12/02/20 18:57:51,0,Kifch hedi?,0,insta
ahmed_with_fadi,12/02/20 19:07:36,0,@massyllll 500da+600da a frr,0,insta
liindoush,12/02/20 19:23:14,0,Hna  ng3do ghi nzidou f 5,0,insta
liindoush,12/02/20 19:23:17,0,600😒,-1,insta
lina_karmane,12/02/20 19:28:46,1,Djezzy kollach fiha ya3ayi 😕😕😕😕😕😕😕😕😕😕😕😕😕,-1,insta
ouassidise,12/02/20 19:38:17,0,@heniphydia,0,insta
ismailbahamidoff,12/02/20 19:42:03,0,@djezzy.dz habi ta3 5G+youtube illimité mais aussi ch7all ya3toni hadra,0,insta
milss_a01,12/02/20 19:45:33,0,❤️,1,insta
milss_a01,12/02/20 19:45:38,0,👏👏,1,insta
milss_a01,12/02/20 19:45:38,0,🥀🥀,1,insta
faidamine,12/02/20 19:47:49,1,@ahmed_with_fadi 500+600=1100 bfff haka ooredoo 1000 khir 🌚😑,-1,insta
dhia.eddine_bns,12/02/20 19:57:10,1,@mora.bella انا عندي جيزي هايلة بزاف ب 1500دج فالشهر فيها 40 جيڨا,1,insta
massyllll,12/02/20 19:58:04,0,@ahmed_with_fadi  هكذا ندير عرض 1200دج مكسي خير,-1,insta
boumati_nadira,12/02/20 20:07:42,1,"Connexion zéro , b la 4G ou connexion  trop trop lente à peine fb 🤬🤬🤬🤬",-1,insta
djamel_deffairi,12/02/20 20:25:24,0,Zagmou conx ta3kom oumba3d Sahel 😏,-1,insta
djezzy.dz,12/02/20 20:38:03,0,"@massyllll 1100 en tout, et vous aurez youtube en illimité pendant un mois ! 😊",0,insta
djezzy.dz,12/02/20 20:39:18,1,"@mora.bella Lala NTI khiyri wesh isa3dek machi lazem t'activy koulech. Ila tmouti 3la fb insta kayen illimité, Ila tchoufi bezaf les vidéos kayen illimité. 😁",0,insta
romaissa_mez,12/02/20 20:39:51,0,Oui hayla rani mdayratha ❤️😍,1,insta
djezzy.dz,12/02/20 20:40:23,0,@hood_ahd_ + 5go et 500 da de crédit 😊,0,insta
djezzy.dz,12/02/20 20:40:41,4,@timou.dz 3endek 5go pendant 30 jours,1,insta
ibrahimderbal,12/02/20 20:47:30,0,Esk N9ado n’activoha m numéro t3na?,0,insta
toufiking_dz_24,12/02/20 20:52:40,0,Je la trouve sur aucun point de vent ? !,0,insta
zakezakary,12/02/20 21:11:17,0,فاشلين بكل صراحة,-1,insta
mal__ak1811,12/02/20 21:19:20,0,Ana nedir nta3 1500 3andi hadra batel djezzy w 3000 da les autres réseaux w 40g netferj biha ga3 chehr khir men hadi bzf,-1,insta
ahmed_with_fadi,13/02/20 17:45:15,0,@mal__ak1811 1100da 3la jal 5gb brk c cher,-1,insta
lil_kha777,12/02/20 22:06:51,0,@heniphydia 🔥🔥,1,insta
nuoossa,12/02/20 22:35:14,0,❤️❤️,1,insta
bk_brasileiro,12/02/20 23:24:55,0,"La7choma ki Djezzy ki Ooredoo 2020 mazalna b débit ta3 yamat cyber 2000 , Ghana rahom tal9o 5G wchna 3G hsalna fiha en plus n5also draham Bach même pas ta9dr tarftah page Google",-1,insta
mouzze_beauty,13/02/20 00:14:47,0,J'ai pas compris,0,insta
rafik_hamma,13/02/20 03:10:48,1,la question qui se pose ch7al ykon debit ki nchouf une video 480p/720p 😂😂 lala ma tahchilich,0,insta
ahmed_with_fadi,13/02/20 17:44:34,0,@rafik_hamma voilà 🤣 ya7chouh l nes,-1,insta
marr.__.ouaa,13/02/20 08:37:42,0,W après matakmal najem n flixi fiha b 100da wala obligé 500 !!,0,insta
s_a_m_i_09,13/02/20 12:23:58,0,Hayla bzf khiiir fiha 60 gb hadra +....,-1,insta
kari96ma,13/02/20 19:50:09,0,😘,1,insta
gevenchy_ll,13/02/20 20:22:12,1,AdY Djezzy khyana dyRa dal Ana MfhamtCh N'activY 15 tkmlY 14 w ziD Cnxx dyRa Kil Khra 👎👎👎,-1,insta
yacine_stiphane,14/02/20 11:54:59,0,عرض فاشل جداا ممكن العقل يتقبل هاد العرض اذا درتو  هدرة لجيزي اليميتي . راكم تسرقو فشعب صحا يسلمك وغير لمهبول لي راح يكتيفي عاد العرض 😂😂,-1,insta
anis_._boukhari,16/02/20 19:04:38,0,Kifah ndirha tar 600da 1 mois,0,insta
_meriiem_.rg,17/02/20 11:52:05,0,3yna hadi lpus chritha w ndmte,-1,insta
nabeel.mokrani,21/02/20 13:08:29,0,"Tu regardes des videos en 360p , mec on est plus en 2010.",-1,insta
nabeel.mokrani,21/02/20 13:08:58,0,Ameliorez votre connexion et réseau puis pensez aux offres. Facts be told,-1,insta
djelalabdlkader,22/02/20 21:27:47,0,عندي عفسة تعطيك كونيكسيون باطل في جيزي  لي يحب يجي prv,0,insta
lch_ra,24/02/20 18:13:02,0,YouTube brk!!,0,insta
the_king.fe,24/02/20 19:14:24,0,Win nal9awha rani hab nchriha😍,0,insta
zakaria_the_dutch,27/02/20 10:59:04,0,Code !!!!,0,insta
djezzy.dz,10/02/20 19:03:40,1844,M3a #iZZY profity men 30 youm khelwy 👌😍,1,insta
hm.dj.m,10/02/20 19:05:49,2,Merci djezzy,1,insta
djezzy.dz,10/02/20 19:08:25,0,@hm.dj.m 😉,1,insta
jasmin_yasou_,10/02/20 19:09:41,3,Le prix,0,insta
khairikiki,10/02/20 19:11:16,0,@djezzy.dz kifach na9dar nactivi izzy🤔,0,insta
hm.dj.m,10/02/20 19:13:23,0,@djezzy.dz 🤭🥰,1,insta
djezzy.dz,10/02/20 19:15:52,2,@khairikiki Lazem techri la puce iZZY 😁 rahi disponible partout f Kamel nos points de vente,0,insta
its_hjr_,10/02/20 19:16:09,1,Est ce que nchrii gue3 puce jdida wela. Ghir te3i w nrdha izzy,0,insta
hm.dj.m,10/02/20 19:16:29,1,@djezzy.dz 👏,1,insta
khairikiki,10/02/20 19:23:21,0,@djezzy.dz la puce dir 500 da wach men offre fiha ba3d el ch7ar lawel 🤔🤔,0,insta
moh_ali_khellaf,10/02/20 19:31:54,4,ودرت واحدة 😍 ودرت وحدة 😍 ودرت وحدة😂😂😂😂😂 راهي عجبتني مووووت 👏,1,insta
djezzy.dz,10/02/20 19:37:38,3,"@khairikiki la puce dir 300da, oumba3d lazem t'activi 500da Bach ikoun 3endek 5go et 500da crédit l Kamel les réseaux. W'ila habit Insta fb wela YouTube illimité chhar kamel, zid 3liha 600da 😁",0,insta
djezzy.dz,10/02/20 19:38:23,3,@its_hfd Lazem puce jdida 😊 it's a New generation,0,insta
1437ra21,10/02/20 19:39:43,0,@b.gouhiri mliha hadi?,1,insta
djezzy.dz,10/02/20 19:40:10,0,"@jasmin_yasou_ Bonsoir, la puce coûte 300da 😊",0,insta
djezzy.dz,10/02/20 19:40:38,5,@moh_ali_khellaf اتشيوايوايوااا 😂😂,1,insta
joker.zxb,10/02/20 19:44:07,4,Nahder m3akoum sara7a nzide 1000 dA connexion 40G :(,-1,insta
joker.zxb,10/02/20 19:45:00,1,Lokan tzidoulha 10G mli7a :),-1,insta
hibi_smina,10/02/20 19:53:22,0,Dartha🐝🐝🌼🌷🌹 hayla ❤️ ms chritha 500da,1,insta
0dou._.nia0,10/02/20 19:56:05,0,Bch ykon 3ndi fb insta YouTube gratuit lzm nflixi 1100 wla juste 600,0,insta
djezzy.dz,10/02/20 19:59:09,1,@blm_dounia 1100 😊,0,insta
_fou._.ad_,10/02/20 20:03:39,2,@blm_dounia nn 600,0,insta
faat_iiimaa,10/02/20 20:03:50,0,Fiha ilimiti djz,0,insta
djezzy.dz,10/02/20 20:04:28,0,@faat_iiimaa Non 😊,0,insta
faat_iiimaa,10/02/20 20:04:47,0,@djezzy.dz 😭,0,insta
djezzy.dz,10/02/20 20:05:06,2,@_fou._.ad_ 500 + 600,0,insta
x.lweemin.2,10/02/20 20:05:20,2,Zeama sah tched 30jr w machi 10jr?,0,insta
0dou._.nia0,10/02/20 20:06:46,0,@djezzy.dz MRC ❤️😍,1,insta
djezzy.dz,10/02/20 20:06:54,2,@x.lweemin.2 3endek chek 😱😱😱 30 jours 👌,0,insta
_fou._.ad_,10/02/20 20:08:41,0,@djezzy.dz ah d'accord merci 😊😊,0,insta
bijouwalid,10/02/20 20:09:22,0,Je suis techniciens supérieur en télécommunication cherche un travail merci,0,insta
abdoamir092,10/02/20 20:13:37,0,@faat_iiimaa حتى كي شريتها قلعوها كلاب ههههنن وعلاش تحطوها فإشهار خرا,0,insta
fatouma_chougrani,10/02/20 20:15:37,0,Ch7al prix ta3 la puce??,0,insta
fatouma_chougrani,10/02/20 20:16:08,2,@moh_ali_khellaf ch7al chritha khti?,0,insta
x.lweemin.2,10/02/20 20:17:01,1,@djezzy.dz Dccr merci safi en tout 800da!,0,insta
moh_ali_khellaf,10/02/20 20:17:24,1,@fatouma_chougrani شريتها ب 600 دج فيها وماكتيفيا وتانيت قالي خير رقم من الميكرو ❤️😂👍,0,insta
fatouma_chougrani,10/02/20 20:20:21,1,@moh_ali_khellaf yeh rahom ygolo dir 300da mem khti chratha 700da cv pas!,0,insta
moh_ali_khellaf,10/02/20 20:22:44,2,@fatouma_chougrani انا روحت للاجونس صراحة لقيتها دير 300 دج وفارغة بصح روحو لواحد لموزع كبير لهنا لقيتها ماكتيفيا برك,0,insta
demoiselle_fa18,10/02/20 20:23:36,1,روحت سقسيت عليها قالولي غير لي يقراو فلي فاك ؟ صح؟,0,insta
fatouma_chougrani,10/02/20 20:26:03,2,@moh_ali_khellaf Aaaaa saha hadawin fhmt hsbt b crédit et tous 300da 😂😂 merci frr hfdek 🙌❤,0,insta
ra_h_m.a,10/02/20 20:29:26,0,B 500 da  5G bark 😑😑😑,0,insta
djezzy.dz,10/02/20 20:29:53,1,@x.lweemin.2 ça dépend wesh rak hab t'activy. 500 da 3endek 5go w 500da crédit tous les réseaux. Ila habit insta fb illimité tzid 600da (1100da en tout) Ila habit YouTube illimité tzid 600da aussi,0,insta
mouad_hls,10/02/20 20:32:38,0,Kayen sewy3 ou serwel lelbi3 Ida Rak hab techri aya prv ne9sro,0,insta
t.ra_wa,10/02/20 20:33:02,1,Mshy affaire kaml 500da da w 5 go brk w nzid fogha 600 da bah n5dem gratuit !! 😐😒,-1,insta
x.lweemin.2,10/02/20 20:34:21,2,@djezzy.dz Ah oui dcr merci *I'm a girl btw😂,0,insta
djezzy.dz,10/02/20 20:38:02,2,@x.lweemin.2 Haha sorry 😂,0,insta
djezzy.dz,10/02/20 20:39:32,1,@fatouma_chougrani 300da 😊,0,insta
x.lweemin.2,10/02/20 20:39:45,1,@djezzy.dz no it's okey😂,0,insta
h__a_d__i_l,10/02/20 20:40:25,0,@hibi_smina منين شريتيها,0,insta
ha_dil_nez,10/02/20 20:42:49,2,@djezzy.dz يتسما دك ادع حبينا يوتوب و انستا وفايسبوك ڨراتوي لازملما نخلصو 1200da,0,insta
youcef_amigo_free,10/02/20 20:44:08,0,درو شريحة ب 500 دج فيها Facebook et Instagram wattsap,0,insta
bmsamel,10/02/20 20:48:13,0,Bonsoir m pour quoi elle ma coûté  800da,0,insta
djezzy.dz,10/02/20 20:52:53,3,@ha_dil_nez 500+600+600,0,insta
hati_kader,10/02/20 21:07:14,2,@djezzy.dz 500 +600+600 w lhadra ma knch .. Ytselma 3ard 👎 .. Djezzy hbal b 1000 da tbanli afdel 3ard 3andkom,-1,insta
linnorkaram,10/02/20 21:08:34,0,Kifeh ndir beh nactivi,0,insta
fianso_laich15,10/02/20 21:12:36,3,Tahya mobilis mobtasim top 4g 🌶️,-1,insta
amardjenhi,10/02/20 21:12:53,0,مفهمتش تفليكسي 50 الف تاكتيفيها ومن بعد 60 الف تاكتيفها ولا وحدها تولي ڨراطوي يوتيوب؟,0,insta
eymie7,10/02/20 21:43:28,1,وهذي 5جيغا تشد شهر ولا تخلاص بلخف,-1,insta
osla.y,10/02/20 21:58:45,0,واش فبها ليزوبصيون  با ش نشريها,0,insta
am.ine2828,10/02/20 22:15:16,0,وقتاش دديرولنا تيكتوك اليميتي كيما يوتيوب .. لازم شوفو كل شرائح المجتمع و ڤاع الفئات 😉😉,0,insta
madjed.amier,11/02/20 8:05:58,0,@am.ine2828 hhh t'as raison,0,insta
ania____diva,10/02/20 22:30:29,0,Moi je confirme que djezzy ces du top,0,insta
aneschimouni2,10/02/20 22:32:20,0,La vrai questions ask 5 G mor n9olo 15 jour ask t93ad khfifa wla m3a lw9t la connexion tt9al,0,insta
fillali_moh,10/02/20 22:34:17,2,5 go tbanli houma  yserbouli bah njib 30 yawm,0,insta
ka.cem.129,11/02/20 1:12:11,1,"Kona nestenaw 7aja ma khir lazem tekhdm FB + insta + YouTube , donc lazem t5alas 1700 Bach ywali ghi homa illimité bzf ta3 bzf ta3 bzf djezzy hbal khiir",0,insta
abdellatifboyka,11/02/20 1:49:57,0,Bch ykoun aandi kolch illimitee b 2000da?!,0,insta
madjed.amier,11/02/20 8:07:30,0,@abdellatifboyka nnn juste à 1700da,0,insta
abdellatifboyka,11/02/20 16:21:01,1,@madjed.amier mrc,0,insta
madjed.amier,11/02/20 8:14:49,0,Parceque la puce whdha 300da + lazem tflixsilha 500da bech y activiwlek 5g w 500 vers tous les réseaux,0,insta
madjed.amier,11/02/20 8:14:51,1,Hna mazalna vraiment retard moi je suis au Canada ce n'est pas la même vie de tous,0,insta
madjed.amier,11/02/20 8:14:53,0,@djezzy.dz,0,insta
zinou_chalal,11/02/20 9:18:10,0,أسوء خدمات إتصال 😵بعد موبيليس طبعا🙄,-1,insta
